pos_id	gene_name	gene_peak_link	h3k27ac	peak_log2fc	avg_replicate_cpm	rna_log2fc	rna_padj	tfs_bound	h3k27ac_au_enriched
chr20:20360251-20361750	INSM1	chia_pet	TRUE	-0.3351359372599934	7.3145681333867545	-0.076805441670909	0.47435008259673106	NA	TRUE
chr20:54333301-54333600	TP53INP2	chia_pet	TRUE	-0.9907033204635635	0.6024600592736856	0.7281733994468861	1.9589765547854201e-10	NA	NA
chr21:17435551-17437200	CXADR	chia_pet	TRUE	-0.7809965383804399	9.329970279032937	0.338736927008294	6.21018395297582e-5	Ascl2_MA0816.1,Atf3_MA1988.2,Bach1Mafk_MA0591.2,BATF3_MA0835.3,BATFJUN_MA0462.3,BATF_MA1634.2,BNC2_MA1928.2,E2F6_MA0471.3,EHF_MA0598.4,ELF2_MA1483.3,ELF4_MA0641.1,ELK1_MA0028.3,ELK1SREBF2_MA1933.2,ELK3_MA0759.3,ELK4_MA0076.3,ERF_MA0760.2,ESRRA_MA0592.4,ESRRB_MA0141.4,Esrrg_MA0643.2,ETS1_MA0098.4,ETS2_MA1484.2,ETV2_MA0762.2,ETV3_MA0763.2,ETV4_MA0764.4,ETV5_MA0765.4,ETV6_MA0645.2,ETV7_MA1708.2,FEV_MA0156.4,FLI1_MA0475.3,FOSL1JUN_MA1128.2,FOSL1_MA0477.3,FOSL2_MA0478.2,FOXA1_MA0148.5,FOXA2_MA0047.4,FOXA3_MA1683.2,FOXD1_MA0031.2,FOXD2_MA0847.4,Foxf1_MA1606.2,FOXF2_MA0030.2,FOXG1_MA0613.1,FOXI1_MA0042.2,FOXJ2ELF1_MA1952.2,FOXK1_MA0852.3,FOXK2_MA1103.3,FOXL1_MA0033.2,FOXO1ELK1_MA1954.2,Foxo1_MA0480.3,Foxo3_MA0157.4,FOXO4_MA0848.1,FOXO6_MA0849.1,FOXP1_MA0481.4,FOXP3_MA0850.1,FOXP4_MA2117.1,FOXS1_MA2118.1,HOXC13_MA0907.2,JUNB_MA0490.3,JUND_MA0491.3,JUNJUNB_MA1132.2,Jun_MA0489.3,Mafg_MA0659.4,MAFGNFE2L1_MA0089.3,MAFK_MA0496.4,MAFNFE2_MA0501.2,MYB_MA0100.4,Nfe2l2_MA0150.3,Nr1h3Rxra_MA0494.2,Nr2e3_MA0164.2,Nr5A2_MA0505.3,PKNOX2_MA0783.1,Prdm4_MA1647.3,RBPJ_MA1116.2,RELA_MA0107.1,REL_MA0101.1,SIX1_MA1118.2,SIX2_MA1119.2,Six4_MA2001.2,SOX12_MA1561.2,SOX15_MA1152.2,Sox17_MA0078.3,Sox5_MA0087.3,Sox6_MA0515.1,Sox7_MA2095.1,SOX9_MA0077.2,SPIB_MA0081.3,Stat2_MA1623.2,TBP_MA0108.3,TBX15_MA0803.1,TBX18_MA1565.2,TBX20_MA0689.1,TBX21_MA0690.3,Tbx6_MA1567.3,TGIF1_MA0796.1,TGIF2_MA0797.1,Thap11_MA1573.2,THRA_MA1969.2,ZBTB11_MA2329.1,Zbtb2_MA2340.1,ZBTB33_MA0527.2,ZBTB7A_MA0750.3,Zfp335_MA2002.2,Zic1Zic2_MA1628.2,Zic3_MA0697.3,ZNF213_MA2121.1,ZNF384_MA1125.2	TRUE
chr21:17435551-17437200	BTG3	chia_pet	TRUE	-0.7809965383804399	9.329970279032937	0.358747461285048	0.00573446518365393	Ascl2_MA0816.1,Atf3_MA1988.2,Bach1Mafk_MA0591.2,BATF3_MA0835.3,BATFJUN_MA0462.3,BATF_MA1634.2,BNC2_MA1928.2,E2F6_MA0471.3,EHF_MA0598.4,ELF2_MA1483.3,ELF4_MA0641.1,ELK1_MA0028.3,ELK1SREBF2_MA1933.2,ELK3_MA0759.3,ELK4_MA0076.3,ERF_MA0760.2,ESRRA_MA0592.4,ESRRB_MA0141.4,Esrrg_MA0643.2,ETS1_MA0098.4,ETS2_MA1484.2,ETV2_MA0762.2,ETV3_MA0763.2,ETV4_MA0764.4,ETV5_MA0765.4,ETV6_MA0645.2,ETV7_MA1708.2,FEV_MA0156.4,FLI1_MA0475.3,FOSL1JUN_MA1128.2,FOSL1_MA0477.3,FOSL2_MA0478.2,FOXA1_MA0148.5,FOXA2_MA0047.4,FOXA3_MA1683.2,FOXD1_MA0031.2,FOXD2_MA0847.4,Foxf1_MA1606.2,FOXF2_MA0030.2,FOXG1_MA0613.1,FOXI1_MA0042.2,FOXJ2ELF1_MA1952.2,FOXK1_MA0852.3,FOXK2_MA1103.3,FOXL1_MA0033.2,FOXO1ELK1_MA1954.2,Foxo1_MA0480.3,Foxo3_MA0157.4,FOXO4_MA0848.1,FOXO6_MA0849.1,FOXP1_MA0481.4,FOXP3_MA0850.1,FOXP4_MA2117.1,FOXS1_MA2118.1,HOXC13_MA0907.2,JUNB_MA0490.3,JUND_MA0491.3,JUNJUNB_MA1132.2,Jun_MA0489.3,Mafg_MA0659.4,MAFGNFE2L1_MA0089.3,MAFK_MA0496.4,MAFNFE2_MA0501.2,MYB_MA0100.4,Nfe2l2_MA0150.3,Nr1h3Rxra_MA0494.2,Nr2e3_MA0164.2,Nr5A2_MA0505.3,PKNOX2_MA0783.1,Prdm4_MA1647.3,RBPJ_MA1116.2,RELA_MA0107.1,REL_MA0101.1,SIX1_MA1118.2,SIX2_MA1119.2,Six4_MA2001.2,SOX12_MA1561.2,SOX15_MA1152.2,Sox17_MA0078.3,Sox5_MA0087.3,Sox6_MA0515.1,Sox7_MA2095.1,SOX9_MA0077.2,SPIB_MA0081.3,Stat2_MA1623.2,TBP_MA0108.3,TBX15_MA0803.1,TBX18_MA1565.2,TBX20_MA0689.1,TBX21_MA0690.3,Tbx6_MA1567.3,TGIF1_MA0796.1,TGIF2_MA0797.1,Thap11_MA1573.2,THRA_MA1969.2,ZBTB11_MA2329.1,Zbtb2_MA2340.1,ZBTB33_MA0527.2,ZBTB7A_MA0750.3,Zfp335_MA2002.2,Zic1Zic2_MA1628.2,Zic3_MA0697.3,ZNF213_MA2121.1,ZNF384_MA1125.2	TRUE
chr21:17542351-17543100	CXADR	chia_pet	TRUE	-0.7895598973797106	8.518890550078254	0.338736927008294	6.21018395297582e-5	ATF2_MA1632.2,Bcl11B_MA1989.2,CREB1_MA0018.5,CREB3L4_MA1475.2,EHF_MA0598.4,ELF1_MA0473.4,ELF3_MA0640.3,ELK1HOXB13_MA1932.2,ERFHOXB13_MA1937.2,ETV2DRGX_MA1940.2,ETV5DRGX_MA1944.2,EWSR1-FLI1_MA0149.1,FLI1DRGX_MA1949.2,FOSBJUN_MA1127.1,FOXA2_MA0047.4,FOXB1_MA0845.1,FOXC1_MA0032.2,FOXC2_MA0846.2,FOXD2_MA0847.4,FOXD3_MA0041.3,FOXE1_MA1487.3,Foxj3_MA0851.2,Foxl2_MA1607.2,Foxo3_MA0157.4,FOXP2_MA0593.2,GABPA_MA0062.4,GATA2_MA0036.4,Gata3_MA0037.5,GATA4_MA0482.3,GATA5_MA0766.3,GATA6_MA1104.3,GLIS3_MA0737.1,HMBOX1_MA0895.2,Hnf1A_MA1991.2,HOXD12ELK1_MA1958.2,Ikzf3_MA1992.2,ISL2_MA0914.2,Lef1_MA0768.3,Mecom_MA0029.2,MEIS1_MA0498.3,NFIA_MA0670.2,NFIL3_MA0025.3,NFIX_MA0671.2,Nkx3-1_MA0124.3,Nr1h3Rxra_MA0494.2,Nr2e3_MA0164.2,POU1F1_MA0784.3,POU2F1_MA0785.2,POU2F2_MA0507.3,POU2F3_MA0627.3,POU3F1_MA0786.2,POU3F2_MA0787.1,POU3F3_MA0788.1,POU3F4_MA0789.1,POU4F1_MA0790.2,POU4F2_MA0683.2,POU4F3_MA0791.2,POU5F1B_MA0792.1,RARARXRG_MA1149.2,Rarb_MA0857.1,Rarb_MA0858.1,Rarg_MA0860.1,RBPJ_MA1116.2,SIX2_MA1119.2,TAL1TCF3_MA0091.2,TCF7L1_MA1421.1,TCF7L2_MA0523.2,TCF7_MA0769.3,Thap11_MA1573.2,THRA_MA1969.2,TRPS1_MA1970.2,Vdr_MA0693.4,ZFP14_MA1972.1,ZFP57_MA1583.2,ZIM3_MA1709.2,ZKSCAN5_MA1652.2,ZNF343_MA1711.2,ZNF410_MA0752.2,ZNF582_MA1983.2,ZNF677_MA2101.1	NA
chr21:31274101-31274700	SCAF4	chia_pet	TRUE	-0.7565510575903613	3.949147408239645	-0.18091626772473304	0.00133517700593286	Ar_MA0007.4,ARNTHIF1A_MA0259.2,BCL6_MA0463.3,EPAS1_MA2325.1,FIGLA_MA0820.2,FOXA1_MA0148.5,FOXA2_MA0047.4,FOXA3_MA1683.2,FOXB1_MA0845.1,FOXC1_MA0032.2,FOXC2_MA0846.2,FOXD1_MA0031.2,FOXD2_MA0847.4,FOXD3_MA0041.3,FOXE1_MA1487.3,Foxf1_MA1606.2,FOXF2_MA0030.2,FOXG1_MA0613.1,FOXI1_MA0042.2,Foxj2_MA0614.1,Foxj3_MA0851.2,FOXK1_MA0852.3,FOXK2_MA1103.3,FOXL1_MA0033.2,Foxl2_MA1607.2,FOXN3_MA1489.1,Foxo1_MA0480.3,Foxo3_MA0157.4,FOXO4_MA0848.1,FOXO6_MA0849.1,FOXP1_MA0481.4,FOXP2_MA0593.2,FOXP3_MA0850.1,FOXP4_MA2117.1,FOXS1_MA2118.1,HES7_MA0822.1,HEY2_MA0649.2,HIF1A_MA1106.2,Hmga1_MA2124.1,HNF4A_MA0114.5,HNF4G_MA0484.3,MYOD1_MA0499.3,NEUROD1_MA1109.2,Nr1H2_MA1996.2,Nr1h3_MA2337.1,Nr1H4_MA1110.3,NR2C1_MA1535.2,NR2C2_MA1536.2,Nr2e1_MA0676.1,NR2F1_MA0017.3,NR2F2_MA1111.2,NR4A1_MA1112.3,NR4A2_MA0160.3,POU4F1_MA0790.2,POU4F3_MA0791.2,Pou5f1Sox2_MA0142.1,Ppara_MA2338.1,PROX1_MA0794.1,Ptf1A_MA1620.2,RARA_MA0730.1,RARARXRA_MA0159.1,RARARXRG_MA1149.2,Rarb_MA0858.1,SNAI1_MA1558.2,SNAI2_MA0745.3,SNAI3_MA1559.2,SOHLH2_MA1560.2,Stat2_MA1623.2,TCF7L2_MA0523.2,ZBTB24_MA2330.1,ZEB1_MA0103.4,ZNF384_MA1125.2,Znf423_MA0116.1,ZNF708_MA1730.2,ZNF76_MA1716.2	TRUE
chr21:36234901-36235650	CBR3	chia_pet	TRUE	-0.6772180331979905	8.978756140403844	-0.20702551229657695	0.0137954049104024	NA	NA
chr21:37458451-37459200	DYRK1A	chia_pet	TRUE	-0.5391556877528052	4.255046601713911	0.0745571698853311	0.12651164496116002	NA	TRUE
chr21:41985001-41986350	C2CD2	chia_pet	TRUE	-0.8479646005718643	3.653921652898518	-0.0397248523173035	0.452674329032172	NA	TRUE
chr21:41985001-41986350	PRDM15	chia_pet	TRUE	-0.8479646005718643	3.653921652898518	-0.17885380073114604	0.0402688974255047	NA	TRUE
chr22:21707701-21708450	SPECC1L	chia_pet	TRUE	-0.47529034516916197	8.05120031122246	0.0171367508260909	0.7707790326572409	NA	TRUE
chr22:21707701-21708450	YPEL1	chia_pet	TRUE	-0.47529034516916197	8.05120031122246	-0.245168240254566	0.0437060158537952	NA	TRUE
chr22:38016301-38017800	GGA1	chia_pet	TRUE	-0.38140644127083534	7.082064186449597	-0.0265359122006803	0.7319709822845819	NA	TRUE
chr22:38016301-38017800	CSNK1E	chia_pet	TRUE	-0.38140644127083534	7.082064186449597	-0.133292637362671	0.4586912909627821	NA	TRUE
chr22:40732351-40733100	XPNPEP3	chia_pet	TRUE	-0.50699567075256	6.190054563939046	-0.4191277926028	1.08205014379391e-5	ASCL1_MA1631.2,E2F6_MA0471.3,EBF1_MA0154.5,Ebf2_MA1604.2,EBF3_MA1637.2,Ebf4_MA2122.1,ERFFOXO1_MA1936.2,ETV5FOXO1_MA1947.2,FIGLA_MA0820.2,FLI1FOXI1_MA1950.2,FOXC2_MA0846.2,FOXD2_MA0847.4,FOXE1_MA1487.3,FOXG1_MA0613.1,FOXJ2ELF1_MA1952.2,Foxj2_MA0614.1,Foxn1_MA1684.1,FOXO1ELF1_MA1953.2,FOXO1ELK3_MA1955.2,FOXO1FLI1_MA1956.2,Foxo3_MA0157.4,FOXP2_MA0593.2,Foxq1_MA0040.2,INSM1_MA0155.1,KLF10_MA1511.2,KLF12_MA0742.2,KLF14_MA0740.2,KLF15_MA1513.2,KLF1_MA0493.3,KLF4_MA0039.5,KLF5_MA0599.1,KLF7_MA1959.2,MAFA_MA1521.2,MAF_MA1520.2,MAZ_MA1522.2,MYOD1_MA0499.3,NFIA_MA0670.2,NFIX_MA0671.2,NHLH2_MA1529.2,NKX2-2_MA1645.2,NKX2-5_MA0063.3,NR1H2RXRA_MA0115.1,NR2C2_MA0504.2,NR2F1_MA1537.2,Nr2f6_MA0677.2,PATZ1_MA1961.2,PPARARXRA_MA1148.2,PPARD_MA1550.2,PpargRxra_MA0065.3,PRDM1_MA0508.4,RELB_MA1117.2,Rfx6_MA1724.2,Rxra_MA0512.2,RXRB_MA0855.1,RXRG_MA0856.1,SNAI2_MA0745.3,SP1_MA0079.5,SP2_MA0516.3,SP4_MA0685.2,SP5_MA1965.2,TCF4_MA0830.3,TFAP2A_MA0003.5,TFAP2A_MA0810.2,TFAP2B_MA0811.2,TFAP2B_MA0812.2,TFAP2C_MA0524.3,TFAP2C_MA0814.3,TFAP2E_MA1569.2,TFAP4FLI1_MA1967.2,THRB_MA1574.2,Wt1_MA1627.2,ZEB1_MA0103.4,ZKSCAN5_MA1652.2,ZNF135_MA1587.1,ZNF140_MA1589.2,ZNF148_MA1653.2,ZNF175_MA2332.1,ZNF189_MA1725.2,ZNF213_MA2121.1,ZNF257_MA1710.2,ZNF354C_MA0130.1,ZNF382_MA1594.1,ZNF549_MA1728.2,ZNF677_MA2101.1,ZNF784_MA1717.2,ZSCAN21_MA2336.1	NA
chr22:40732351-40733100	ST13	chia_pet	TRUE	-0.50699567075256	6.190054563939046	-0.0182800996161809	0.709414188143854	ASCL1_MA1631.2,E2F6_MA0471.3,EBF1_MA0154.5,Ebf2_MA1604.2,EBF3_MA1637.2,Ebf4_MA2122.1,ERFFOXO1_MA1936.2,ETV5FOXO1_MA1947.2,FIGLA_MA0820.2,FLI1FOXI1_MA1950.2,FOXC2_MA0846.2,FOXD2_MA0847.4,FOXE1_MA1487.3,FOXG1_MA0613.1,FOXJ2ELF1_MA1952.2,Foxj2_MA0614.1,Foxn1_MA1684.1,FOXO1ELF1_MA1953.2,FOXO1ELK3_MA1955.2,FOXO1FLI1_MA1956.2,Foxo3_MA0157.4,FOXP2_MA0593.2,Foxq1_MA0040.2,INSM1_MA0155.1,KLF10_MA1511.2,KLF12_MA0742.2,KLF14_MA0740.2,KLF15_MA1513.2,KLF1_MA0493.3,KLF4_MA0039.5,KLF5_MA0599.1,KLF7_MA1959.2,MAFA_MA1521.2,MAF_MA1520.2,MAZ_MA1522.2,MYOD1_MA0499.3,NFIA_MA0670.2,NFIX_MA0671.2,NHLH2_MA1529.2,NKX2-2_MA1645.2,NKX2-5_MA0063.3,NR1H2RXRA_MA0115.1,NR2C2_MA0504.2,NR2F1_MA1537.2,Nr2f6_MA0677.2,PATZ1_MA1961.2,PPARARXRA_MA1148.2,PPARD_MA1550.2,PpargRxra_MA0065.3,PRDM1_MA0508.4,RELB_MA1117.2,Rfx6_MA1724.2,Rxra_MA0512.2,RXRB_MA0855.1,RXRG_MA0856.1,SNAI2_MA0745.3,SP1_MA0079.5,SP2_MA0516.3,SP4_MA0685.2,SP5_MA1965.2,TCF4_MA0830.3,TFAP2A_MA0003.5,TFAP2A_MA0810.2,TFAP2B_MA0811.2,TFAP2B_MA0812.2,TFAP2C_MA0524.3,TFAP2C_MA0814.3,TFAP2E_MA1569.2,TFAP4FLI1_MA1967.2,THRB_MA1574.2,Wt1_MA1627.2,ZEB1_MA0103.4,ZKSCAN5_MA1652.2,ZNF135_MA1587.1,ZNF140_MA1589.2,ZNF148_MA1653.2,ZNF175_MA2332.1,ZNF189_MA1725.2,ZNF213_MA2121.1,ZNF257_MA1710.2,ZNF354C_MA0130.1,ZNF382_MA1594.1,ZNF549_MA1728.2,ZNF677_MA2101.1,ZNF784_MA1717.2,ZSCAN21_MA2336.1	NA
chr3:2869951-2870250	ARPC4	chia_pet	TRUE	-0.4564123887371594	2.2414017839137914	0.0669302266759431	0.296576848784349	NA	NA
chr3:2869951-2870250	TADA3	chia_pet	TRUE	-0.4564123887371594	2.2414017839137914	0.367023645120974	1.04848694811458e-6	NA	NA
chr3:18758101-18758400	CCNL1	chia_pet	TRUE	-0.34323428623674146	3.7172982011012574	0.22194140470312196	2.2321776887788e-4	NA	NA
chr3:62289901-62290350	RPSA	chia_pet	TRUE	-1.4471698183346378	1.7951780853112853	-0.11784925740015802	0.0209729381649237	NA	NA
chr3:72750601-72750900	SLC25A38	chia_pet	TRUE	-0.8550048934034449	0.9670381130125497	-0.0770067219306707	0.197940602807443	NA	NA
chr3:97882951-97884000	GATA2	chia_pet	TRUE	-0.9783797470089216	3.807496349813569	0.0663711369083622	0.162801364705304	Gli1_MA1990.2,MEIS1_MA0498.3,Rarg_MA0860.1,STAT1_MA0137.4,STAT3_MA0144.3,Stat4_MA0518.2,ZBTB18_MA0698.2,ZKSCAN5_MA1652.2,ZNF331_MA1726.2	NA
chr3:117144901-117145800	LSAMP	chia_pet	TRUE	-1.0804160219494323	5.059134399912517	0.535862619627183	0.00441812215831482	NA	NA
chr3:117144901-117145800	SENP5	chia_pet	TRUE	-1.0804160219494323	5.059134399912517	-0.16210810926909197	0.0093282043498002	NA	NA
chr3:154224451-154224750	TXNRD3	chia_pet	TRUE	-0.6327521320739651	1.6079685226009937	0.19146714942585	0.0982144849576036	NA	NA
chr4:25299601-25300350	ZCCHC4	chia_pet	TRUE	-0.4846052975222591	6.768078618185584	-0.0959175682009978	0.355056401661631	NA	TRUE
chr4:39514951-39515250	UGDH	chia_pet	TRUE	-0.3996548749959873	3.0233548734851263	-0.35800984849781997	1.32596711312212e-6	NA	NA
chr4:39514951-39515250	SMIM14	chia_pet	TRUE	-0.3996548749959873	3.0233548734851263	0.205177892902682	0.00706673258777763	NA	NA
chr4:68368801-68369850	YTHDC1	chia_pet	TRUE	-0.9232083570708904	4.0112986964912425	1.46302807180031	0.364830345881195	NA	NA
chr4:73613101-73613700	RASSF6	chia_pet	TRUE	-0.6133284472826651	4.465388182341684	0.8390241888022671	3.79099800731266e-10	Bach1Mafk_MA0591.2,DMRTA2_MA1478.2,Ebf2_MA1604.2,EBF3_MA1637.2,FOSL2_MA0478.2,Hand1_MA2123.1,HIC2_MA0738.2,HNF1A_MA0046.3,HNF1B_MA0153.2,Mafg_MA0659.4,MAFK_MA0496.4,MXI1_MA1108.3,OSR2_MA1646.2,POU4F1_MA0790.2,POU4F2_MA0683.2,POU4F3_MA0791.2,RFX4_MA0799.3,SMAD2_MA1964.2,TFAP2B_MA0812.2,TFAP2E_MA1569.2,ZBTB6_MA1581.2,ZNF213_MA2121.1,ZNF320_MA1976.2,ZNF35_MA2333.1,ZNF416_MA1979.2,ZNF549_MA1728.2	NA
chr4:76880551-76881750	SOWAHB	chia_pet	TRUE	-0.42709028081564776	8.013286798201468	0.6858394258909429	4.5151285001312205e-6	NA	NA
chr4:87025351-87026100	C4orf36	chia_pet	TRUE	-0.5014316862851436	8.586872808187191	0.143529976042225	0.668419384010827	CREB1_MA0018.5,CTCF_MA1929.2,DMRTA2_MA1478.2,ETV2HOXB13_MA1943.2,ETV5FOXO1_MA1947.2,FIGLA_MA0820.2,FOXD2_MA0847.4,FOXH1_MA0479.2,GCM1_MA0646.2,Gli1_MA1990.2,Gli2_MA0734.4,KLF10_MA1511.2,KLF11_MA1512.2,KLF13_MA0657.2,KLF14_MA0740.2,KLF16_MA0741.1,KLF17_MA1514.2,KLF1_MA0493.3,KLF2_MA1515.2,KLF4_MA0039.5,KLF5_MA0599.1,KLF6_MA1517.2,KLF7_MA1959.2,KLF9_MA1107.3,MEIS1_MA0498.3,MZF1_MA0056.3,Nr1H2_MA1996.2,Nr1h3_MA2337.1,Nr1H4_MA1110.3,PATZ1_MA1961.2,PGR_MA2327.1,Plagl1_MA1615.2,Prdm5_MA1999.2,Ptf1A_MA1620.2,RARA_MA0730.1,RARARXRA_MA0159.1,RARARXRG_MA1149.2,Rarb_MA0858.1,REST_MA0138.3,RORA_MA0071.1,RORB_MA1150.2,Runx1_MA0002.3,SP3_MA0746.3,SP8_MA0747.2,SP9_MA1564.2,Stat2_MA1623.2,TBX15_MA0803.1,TBX18_MA1565.2,TBX1_MA0805.1,TBX2_MA0688.2,TBX3_MA1566.3,TBX4_MA0806.1,TBX5_MA0807.1,VEZF1_MA1578.2,ZBED2_MA1971.2,ZBED4_MA2328.1,ZEB1_MA0103.4,Zic2_MA1629.2,ZKSCAN3_MA1973.2,ZNF143_MA0088.2,ZNF331_MA1726.2,ZNF354C_MA0130.1,ZNF449_MA1656.2,ZNF549_MA1728.2,ZNF574_MA1982.2,ZNF740_MA0753.3,ZSCAN16_MA2100.1	NA
chr4:87025351-87026100	AFF1	chia_pet	TRUE	-0.5014316862851436	8.586872808187191	-0.322493578320586	6.75200633753381e-6	CREB1_MA0018.5,CTCF_MA1929.2,DMRTA2_MA1478.2,ETV2HOXB13_MA1943.2,ETV5FOXO1_MA1947.2,FIGLA_MA0820.2,FOXD2_MA0847.4,FOXH1_MA0479.2,GCM1_MA0646.2,Gli1_MA1990.2,Gli2_MA0734.4,KLF10_MA1511.2,KLF11_MA1512.2,KLF13_MA0657.2,KLF14_MA0740.2,KLF16_MA0741.1,KLF17_MA1514.2,KLF1_MA0493.3,KLF2_MA1515.2,KLF4_MA0039.5,KLF5_MA0599.1,KLF6_MA1517.2,KLF7_MA1959.2,KLF9_MA1107.3,MEIS1_MA0498.3,MZF1_MA0056.3,Nr1H2_MA1996.2,Nr1h3_MA2337.1,Nr1H4_MA1110.3,PATZ1_MA1961.2,PGR_MA2327.1,Plagl1_MA1615.2,Prdm5_MA1999.2,Ptf1A_MA1620.2,RARA_MA0730.1,RARARXRA_MA0159.1,RARARXRG_MA1149.2,Rarb_MA0858.1,REST_MA0138.3,RORA_MA0071.1,RORB_MA1150.2,Runx1_MA0002.3,SP3_MA0746.3,SP8_MA0747.2,SP9_MA1564.2,Stat2_MA1623.2,TBX15_MA0803.1,TBX18_MA1565.2,TBX1_MA0805.1,TBX2_MA0688.2,TBX3_MA1566.3,TBX4_MA0806.1,TBX5_MA0807.1,VEZF1_MA1578.2,ZBED2_MA1971.2,ZBED4_MA2328.1,ZEB1_MA0103.4,Zic2_MA1629.2,ZKSCAN3_MA1973.2,ZNF143_MA0088.2,ZNF331_MA1726.2,ZNF354C_MA0130.1,ZNF449_MA1656.2,ZNF549_MA1728.2,ZNF574_MA1982.2,ZNF740_MA0753.3,ZSCAN16_MA2100.1	NA
chr4:88320751-88321350	PRIMPOL	chia_pet	TRUE	-0.5846605561005885	2.988087112147736	-0.6001335734671839	1.9317858606209703e-6	NA	NA
chr4:88320751-88321350	HERC6	chia_pet	TRUE	-0.5846605561005885	2.988087112147736	0.925014486230048	1.67383400920421e-8	NA	NA
chr4:88320751-88321350	CASP3	chia_pet	TRUE	-0.5846605561005885	2.988087112147736	-1.69046015232621	1.18187963697528e-14	NA	NA
chr4:95118451-95119050	NOCT	chia_pet	TRUE	-0.5701476328265077	5.518309430573513	-0.319540328438852	0.0342370714288627	NA	NA
chr4:145619101-145619850	OTUD4	chia_pet	TRUE	-0.5149233610840472	9.180742961142663	-0.294437939543377	3.25966406631436e-5	NA	NA
chr4:145619101-145619850	ZNF827	chia_pet	TRUE	-0.5149233610840472	9.180742961142663	0.36934453388813304	8.73502317905247e-5	NA	NA
chr4:145619101-145619850	CDKN2AIP	chia_pet	TRUE	-0.5149233610840472	9.180742961142663	0.159968392457251	0.0536175735276012	NA	NA
chr4:145619101-145619850	HPF1	chia_pet	TRUE	-0.5149233610840472	9.180742961142663	-0.0541714875460446	0.45743542997168496	NA	NA
chr4:145619101-145619850	LSM6	chia_pet	TRUE	-0.5149233610840472	9.180742961142663	-0.37750314808526	2.0331290662313e-4	NA	NA
chr4:147759901-147761100	PRMT9	chia_pet	TRUE	-0.7298050911416473	10.460245852644096	-0.0292207032223342	0.719348439313431	ATF6_MA1466.2,CREB3L4_MA1474.2,DMRTA2_MA1478.2,E2F6_MA0471.3,EGR4_MA0733.2,ERFNHLH1_MA1938.2,EWSR1-FLI1_MA0149.1,FEZF2_MA2341.1,FOXA1_MA0148.5,FOXA2_MA0047.4,FOXA3_MA1683.2,FOXB1_MA0845.1,FOXC1_MA0032.2,FOXC2_MA0846.2,FOXD1_MA0031.2,Foxf1_MA1606.2,FOXG1_MA0613.1,FOXI1_MA0042.2,FOXK1_MA0852.3,FOXK2_MA1103.3,FOXL1_MA0033.2,Foxl2_MA1607.2,Foxo1_MA0480.3,Foxo3_MA0157.4,FOXO4_MA0848.1,FOXO6_MA0849.1,FOXP1_MA0481.4,FOXP3_MA0850.1,FOXP4_MA2117.1,FOXS1_MA2118.1,Hand1Tcf3_MA0092.2,HAND2_MA1638.2,ISL2_MA0914.2,KLF10_MA1511.2,KLF12_MA0742.2,KLF14_MA0740.2,KLF16_MA0741.1,KLF1_MA0493.3,KLF4_MA0039.5,KLF5_MA0599.1,KLF7_MA1959.2,LIN54_MA0619.2,MAZ_MA1522.2,MEIS1_MA0498.3,NFIA_MA0670.2,NFIB_MA1643.2,NFIC_MA0161.3,NFIC_MA1527.2,NFICTLX1_MA0119.1,NFIX_MA0671.2,NFIX_MA1528.2,Nkx3-1_MA0124.3,NR2C2_MA0504.2,PATZ1_MA1961.2,Plagl1_MA1615.2,PpargRxra_MA0065.3,PRDM9_MA1723.2,RBPJ_MA1116.2,Rfx6_MA1724.2,RFX7_MA1554.2,SIX1_MA1118.2,SIX2_MA1119.2,Six4_MA2001.2,SMAD2_MA1964.2,SP1_MA0079.5,SP2_MA0516.3,SP3_MA0746.3,SP4_MA0685.2,SP5_MA1965.2,SP8_MA0747.2,SP9_MA1564.2,TBX18_MA1565.2,TBX20_MA0689.1,Tbx6_MA1567.3,TFAP4ETV1_MA1966.2,THRA_MA1969.2,XBP1_MA0844.2,ZBTB24_MA2330.1,Zfp809_MA2125.1,ZKSCAN5_MA1652.2,ZNF148_MA1653.2,ZNF281_MA1630.3,ZNF530_MA1981.2,ZNF574_MA1982.2,ZNF610_MA1713.2,ZNF701_MA1987.2,ZNF707_MA1715.1,ZNF766_MA2098.1,ZNF784_MA1717.2,ZNF816_MA1719.2,ZSCAN16_MA2100.1	TRUE
